Institution,Project_ID,Country,Doc_Title,URL,Filename
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 First period Jan-Jun 2022 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-42097,XI-IATI-IADB-AR-L1179_27_AR-L1179-First-period-Jan-Jun-2022-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-BL-L1046,Belize,Belize. Loan and nonreimbursable investment financing proposal for the project Sustainable and Inclusive Urban Development Program.pdf,https://www.iadb.org/document.cfm?id=EZIDB0000838-1193996901-205,XI-IATI-IADB-BL-L1046_01_Belize-Loan-and-nonreimbursable-investment-financing-proposa.pdf
IDB,XI-IATI-IADB-BL-L1046,Belize,Belize. Propuesta de prestamo y financiamiento no reembolsable  Programa de Desarrollo Urbano Sostenible e Inclusivo.pdf,https://www.iadb.org/document.cfm?id=EZIDB0000838-1193996901-207,XI-IATI-IADB-BL-L1046_02_Belize-Propuesta-de-prestamo-y-financiamiento-no-reembolsabl.pdf
IDB,XI-IATI-IADB-BL-L1046,Belize,BL-L1046 Second period Jan-Dec 2024 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-46936,XI-IATI-IADB-BL-L1046_03_BL-L1046-Second-period-Jan-Dec-2024-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-BL-L1046,Belize,BL-L1046 Second period Jan-Dec 2024 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-47173,XI-IATI-IADB-BL-L1046_04_BL-L1046-Second-period-Jan-Dec-2024-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-BL-L1046,Belize,BL-L1046 Second period Jan-Dec 2024 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-46108,XI-IATI-IADB-BL-L1046_05_BL-L1046-Second-period-Jan-Dec-2024-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-BL-L1046,Belize,BL-L1046 First period Jan-Jun 2024 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45419,XI-IATI-IADB-BL-L1046_06_BL-L1046-First-period-Jan-Jun-2024-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-BL-L1046,Belize,IDB-5877OCBL-P00011-SPN-Published Version of Specific Procurement Notice-10-30-2025.pdf,https://www.iadb.org/document.cfm?id=EZIDB0000838-1821428258-55,XI-IATI-IADB-BL-L1046_07_IDB-5877OCBL-P00011-SPN-Published-Version-of-Specific-Procur.pdf
IDB,XI-IATI-IADB-BL-L1046,Belize,Sustainable and Inclusive Urban Development Program.pdf,https://www.iadb.org/document.cfm?id=EZIDB0000366-965128629-50285,XI-IATI-IADB-BL-L1046_08_Sustainable-and-Inclusive-Urban-Development-Programpdf.pdf
IDB,XI-IATI-IADB-BL-L1046,Belize,BL-L1046P2156948SP.pdf,https://www.iadb.org/document.cfm?id=EZIDB0000171-1375635338-39832,XI-IATI-IADB-BL-L1046_09_BL-L1046P2156948SPpdf.pdf
